entity_id,entity_type,department,home_country,default_city,default_ip,default_device,preferred_login_window,preferred_auth_method,preferred_resources
c3f54d54-9415-4d74-a40a-65f4bece4031,User,Marketing,Zambia,West Matthewchester,17.155.206.131,Windows 11 - Safari,09:00-18:00,Biometric,"HRIS,VPN"
f8048bae-8fa2-4977-b8b8-3f0522504e02,User,Marketing,Nepal,Port Jade,166.75.33.34,macOS 13 - Safari,09:00-19:00,Password,"Database,AWS Console,CRM"
57ddbaff-6103-46a3-8755-d99aa3aafa85,User,Marketing,Korea,Gibsonton,89.6.31.155,Ubuntu 22.04 - Firefox,10:00-18:00,MFA,"Confluence,Database,CRM,GitLab"
4e5d1610-bd19-497e-a597-6d823eeaf39d,Device,IT,Montenegro,Elizabethmouth,157.121.131.216,Load Balancer,10:00-19:00,Password,"Email,GitLab"
407a0c7e-0cf5-4bb7-acdd-2fea333cf5bf,User,Executive,Estonia,North Jennifer,4.234.119.119,Windows 11 - Safari,10:00-18:00,Biometric,"Intranet,Confluence,GitLab,Email"
2cefa4aa-1800-43d4-a1d7-cdda933f6b72,User,IT,Guernsey,Cameronhaven,17.78.148.236,Windows 10 - Chrome,10:00-20:00,Password,HRIS
7d0cca2a-89d7-4072-a1ea-2ab14b1a8552,User,HR,Benin,West Catherine,81.69.166.195,macOS 13 - Chrome,06:00-14:00,Password,"CRM,Jira,AWS Console,VPN"
5c3db2da-cdae-41f4-a068-faee239161f9,User,HR,Egypt,West Kimberlytown,81.178.74.234,Windows 10 - Edge,06:00-16:00,MFA,HRIS
32965656-ac6f-4068-836e-b8f3e140bbef,User,IT,Spain,Harrisonport,223.150.75.179,Windows 11 - Firefox,11:00-21:00,Hardware Token,"Email,GitLab"
21c02dec-04c8-482b-bf99-7283de0854d4,User,Marketing,Sri Lanka,Davidshire,135.251.130.77,Windows 10 - Safari,06:00-15:00,SSO,VPN
0b6658be-da39-41cd-baa2-189048e6185c,Device,IT,United States of America,West Logantown,114.23.46.0,Load Balancer,07:00-17:00,Hardware Token,"CRM,HRIS,Jira"
d979fa39-0c92-426e-ac18-eb429a0cbc05,Device,IT,Macao,Serranobury,217.235.118.16,Network Router,09:00-17:00,SSO,"HRIS,Confluence,Jira"
6329f472-e1cb-4ae2-adab-5e14d58b45cd,User,IT,Albania,New Daniel,46.232.195.205,macOS 13 - Chrome,06:00-14:00,Password,"Intranet,GitLab,CRM"
40951d3f-3894-4cd0-904a-43d1866198ca,User,Finance,Bolivia,Lake Edwinberg,91.78.63.101,Windows 11 - Firefox,11:00-19:00,Hardware Token,CRM
901dd636-572d-4c2a-b769-099ab016d5c1,User,Finance,Germany,West Nancybury,144.247.132.185,Windows 10 - Edge,10:00-19:00,Password,"Intranet,GitLab,Confluence"
cc6f4ca9-599a-456e-8ebe-50539cba2ff2,User,IT,Austria,Lake Mikayla,48.252.130.131,macOS 13 - Chrome,10:00-19:00,Hardware Token,"GitLab,Jira,Confluence"
6f891c40-0b07-4303-bccf-648b1a05b84c,User,Operations,Germany,Claireport,63.223.87.38,Ubuntu 22.04 - Chrome,11:00-19:00,MFA,Intranet
d4355b78-1399-4e83-a7fe-88bfb979acdd,User,Finance,Algeria,Lake Coreyton,97.18.200.195,Ubuntu 22.04 - Edge,09:00-18:00,SSO,AWS Console
2a99fcd6-b8e7-43d6-ab5c-46526f087779,User,Marketing,Singapore,Michaelport,56.155.140.96,Ubuntu 22.04 - Safari,08:00-16:00,Hardware Token,"Email,Intranet"
02d65896-8e9c-4621-9b40-d438965bb168,Device,IT,Yemen,Gonzaleztown,9.119.105.250,IoT Sensor,09:00-17:00,Hardware Token,"Intranet,HRIS,VPN,Database"
0f8c45ce-1aa3-417b-abca-039dd4ac09e7,Device,IT,Panama,East Johnbury,164.138.67.162,Database Server,06:00-15:00,SSO,"AWS Console,Email,Jira"
79a28482-8af2-45f1-b8bc-fe4fefbcfcfe,User,HR,Monaco,West Richard,81.215.118.213,Windows 10 - Firefox,07:00-15:00,Password,"VPN,Database,CRM"
98453b7f-b280-452f-849e-85c0dcb765ac,User,Marketing,Burundi,Port Adamside,197.81.199.184,Ubuntu 22.04 - Safari,07:00-17:00,SSO,"Jira,Confluence,GitLab,HRIS"
db63b0ce-3cdf-4b5e-8cbf-61f8e59ecc9c,User,HR,Niger,Sandovalbury,122.183.239.31,Windows 10 - Edge,06:00-16:00,MFA,"Email,Intranet,Jira,GitLab"
cb75330c-b367-4dc8-9f22-561ca2d2cae0,User,IT,Paraguay,Port Jamesfurt,149.120.235.137,Windows 11 - Chrome,08:00-16:00,Hardware Token,"Intranet,CRM,Email"
551883a8-771a-46ea-a5ba-46563b342a92,User,Operations,Aruba,Port Lawrenceborough,129.69.218.3,macOS 13 - Chrome,08:00-18:00,Biometric,"Intranet,HRIS"
01d31cbd-6f41-45bf-87bc-5aee719eefd0,User,HR,Faroe Islands,Oliviatown,222.239.221.193,Ubuntu 22.04 - Firefox,09:00-17:00,SSO,"HRIS,Confluence"
c2b0ff39-de69-4e42-a7c4-fae9a84d3d7e,Device,IT,Australia,Richardmouth,150.238.15.234,IoT Sensor,08:00-17:00,Biometric,"Jira,GitLab,Confluence,Database"
d94017f1-bca2-4f6f-92f8-366f215a795d,User,Operations,Honduras,Simonton,175.8.253.212,Windows 10 - Edge,11:00-21:00,Password,Database
cb32c077-b2c0-48dc-b321-a12bab4970de,User,Executive,Burundi,Port Kimberlymouth,88.83.108.187,macOS 13 - Firefox,06:00-14:00,SSO,"Confluence,AWS Console,VPN,Intranet"
2c4f3095-dead-434b-87c7-a664eec25081,User,Operations,El Salvador,West Jasonville,191.181.30.45,Windows 11 - Edge,09:00-19:00,Password,AWS Console
63835012-7096-4ec9-923a-be5d257064dd,User,Executive,Gambia,Wrightport,117.31.111.43,Windows 11 - Edge,10:00-20:00,Biometric,"Confluence,AWS Console"
3e7bd6f9-6c36-484b-8815-052d7dd802d0,Device,IT,Bahamas,Calhounside,129.225.237.227,App Server,07:00-16:00,Biometric,"Email,Confluence,Database"
3794b4d9-f397-44f1-b5d1-6993304e0552,User,Finance,Uzbekistan,Port Jason,64.87.79.84,Ubuntu 22.04 - Safari,07:00-17:00,Hardware Token,"Confluence,Email"
9d022d7f-9650-4e83-ae85-b3c1870e91ab,User,IT,Faroe Islands,West Jennifer,53.124.60.144,Ubuntu 22.04 - Chrome,10:00-19:00,MFA,"CRM,GitLab"
8fba3985-30fb-4829-b67f-de8ddb945b76,User,HR,Solomon Islands,Stephaniefort,210.124.35.169,Windows 11 - Edge,10:00-20:00,Biometric,VPN
a254c983-5c09-4e85-8bc3-362ba411428d,User,Engineering,Guyana,East Christopher,198.103.30.217,Ubuntu 22.04 - Firefox,07:00-16:00,MFA,"HRIS,Jira,VPN,Intranet"
68ca4fc3-f395-4494-836c-ce2b8b27a316,User,Sales,Somalia,North Danielport,29.171.149.174,Windows 11 - Safari,07:00-17:00,Biometric,"HRIS,Jira,GitLab,Email"
3fb653a0-33e5-4749-bc5b-74e078021ea0,User,Sales,Malta,New Robert,65.105.60.20,Windows 10 - Edge,11:00-21:00,MFA,"Jira,Intranet,HRIS"
e2f3bff8-6294-4654-a644-bbb4c54a5acc,User,Sales,Seychelles,East Randall,162.202.121.156,Ubuntu 22.04 - Safari,06:00-14:00,Biometric,Database
32870afe-3b6a-42f4-8f57-166e8d6da562,User,Sales,Georgia,North Stephanieville,212.201.70.171,macOS 13 - Edge,06:00-14:00,Password,"HRIS,VPN"
fc3df3d8-0ca1-49d9-b9f8-8751b60d432e,User,Operations,Oman,Leechester,174.181.215.92,Windows 11 - Firefox,09:00-17:00,MFA,"CRM,Jira,Database,Confluence"
a6c2bf7f-2dce-4487-8a3d-e66965ebaa86,User,IT,Dominican Republic,Ortegaside,163.65.3.197,macOS 13 - Chrome,10:00-19:00,MFA,"GitLab,Jira"
bbfa603a-292b-4615-92bc-983bc0a19fad,User,Finance,Haiti,Port Nicoleburgh,216.29.44.154,Windows 10 - Firefox,10:00-18:00,Password,"AWS Console,VPN,GitLab,HRIS"
13499e6f-c42a-4ae4-86af-9cddd7ef7d89,User,Marketing,Georgia,Lake Autumnton,211.235.52.171,Windows 11 - Safari,06:00-14:00,Password,"GitLab,Intranet"
98567b47-0753-4849-abb8-91449cdbf441,User,Operations,Tuvalu,Lake Emma,159.220.146.52,Ubuntu 22.04 - Chrome,08:00-18:00,Biometric,"VPN,Jira,HRIS,AWS Console"
06d289f9-9bf3-41a5-aabb-0361424616ab,User,Executive,Estonia,Alyssamouth,12.152.76.154,macOS 13 - Chrome,07:00-16:00,Hardware Token,"HRIS,AWS Console,Email"
11a7c65c-90e7-444d-8d55-9a36cdac1617,User,IT,Equatorial Guinea,Lake Lorraine,71.235.111.245,Windows 10 - Edge,11:00-19:00,Hardware Token,"CRM,AWS Console,HRIS"
9a202fbf-423c-48ba-9223-45c85a05716c,User,Marketing,Cambodia,Boydberg,6.211.97.160,macOS 13 - Firefox,06:00-14:00,Password,"Jira,GitLab"
a4584679-79a4-4846-820d-651dcbb45327,User,IT,Cote d'Ivoire,Samanthaberg,61.241.110.146,Ubuntu 22.04 - Firefox,08:00-17:00,Biometric,"AWS Console,Intranet,GitLab,HRIS"
837b79de-4754-488c-b90d-959868040f46,User,IT,Nauru,Davidfurt,105.233.0.112,Windows 10 - Chrome,10:00-18:00,SSO,"Jira,HRIS,CRM,GitLab"
de2356f5-7046-4ecb-a867-b0a8f19073ce,User,IT,Australia,Christensenshire,189.184.222.53,Windows 10 - Chrome,11:00-19:00,MFA,"Intranet,Confluence,Email,Database"
0fda5a63-9f9d-4d89-9ac1-0676f6adeff4,User,Marketing,Namibia,Karenmouth,203.80.82.33,Windows 11 - Firefox,08:00-16:00,Biometric,Email
bd195f4e-85ed-4bd2-8103-48a905f62bd1,User,Marketing,Bhutan,Proctorport,26.191.154.142,Windows 10 - Firefox,10:00-19:00,SSO,"HRIS,VPN"
1803e943-1cb7-424d-8745-8aa8aedaaddd,Device,IT,Gabon,Lake Mirandaview,167.231.70.96,App Server,09:00-19:00,Password,Confluence
0fc84aec-ddb2-4491-b74a-b55c2763da5f,User,Marketing,Guinea,Johnsonbury,26.85.224.166,Windows 11 - Chrome,07:00-16:00,Hardware Token,GitLab
3192f616-4759-4acd-8d32-e9367ccc9e15,User,Marketing,Greece,South Matthewmouth,57.14.60.187,Windows 11 - Edge,11:00-21:00,Password,CRM
aad9f290-c1bc-426e-b9ad-b8e8276be3be,User,IT,Peru,Paulaview,115.92.223.121,Ubuntu 22.04 - Firefox,10:00-20:00,MFA,Email
9a54c937-adf3-4b58-8f4e-0b71341ea390,User,IT,Bolivia,Gregoryfurt,8.137.228.199,macOS 13 - Safari,11:00-19:00,MFA,"Intranet,Database,GitLab"
325f72d6-3a2d-4ce0-94c8-f817c2982f9a,User,IT,Central African Republic,East Donaldton,1.186.196.70,Ubuntu 22.04 - Edge,11:00-21:00,SSO,"HRIS,Email,VPN,Confluence"
0777ebca-764b-4077-b599-ab2cab129b92,User,Executive,Bolivia,West Kimfurt,147.237.107.72,macOS 13 - Firefox,08:00-18:00,SSO,Email
51b2cd02-88e6-4f19-bd71-07f0a83881f2,User,Sales,Greece,South Jennifer,59.128.136.210,Windows 10 - Chrome,06:00-14:00,Biometric,"AWS Console,Email"
5569d205-43bd-44bc-9e12-eeabecb2e013,User,HR,Antarctica (the territory South of 60 deg S),North Cynthialand,191.10.16.13,Windows 10 - Safari,08:00-17:00,MFA,"Jira,Confluence,CRM,HRIS"
fdd4a7aa-73d6-4f3d-bcc6-37decf04cc4b,User,Engineering,Mexico,Lake Christopher,185.16.111.164,Windows 10 - Chrome,10:00-18:00,Biometric,Jira
4d5f2b56-8cb2-40f9-afe0-a487f68fe289,User,Engineering,Jersey,South Dawnton,103.252.5.222,Windows 11 - Chrome,06:00-16:00,MFA,"Email,Jira"
69372307-e9b5-4f56-8d09-955950c4b480,User,Engineering,Kuwait,Wellstown,9.152.139.246,Windows 10 - Safari,07:00-15:00,Biometric,GitLab
c2b75eda-5434-47e2-810a-8b82431c7a59,User,Marketing,Portugal,New Laura,63.139.91.127,Windows 11 - Edge,06:00-15:00,Biometric,"AWS Console,VPN,Intranet"
d28a30d5-9abd-4552-bcbc-fb6c5fec1670,User,Executive,Antigua and Barbuda,North Meaganstad,93.141.30.51,Windows 10 - Safari,09:00-18:00,Password,"AWS Console,GitLab,Confluence"
827f4df1-524a-45f5-ae6d-481c962238e0,User,Executive,Australia,Tannershire,63.84.193.49,Windows 11 - Edge,08:00-18:00,MFA,"Database,Email,HRIS,CRM"
b83f54e0-5b1d-4c5d-9120-9648be07ac72,User,Engineering,United States Minor Outlying Islands,South Brittney,175.84.170.32,Windows 11 - Edge,07:00-15:00,SSO,"VPN,GitLab"
d293a3c8-6aff-4592-a26e-8f7a6b2e75e2,User,Sales,Falkland Islands (Malvinas),West Stacyton,157.140.95.166,Ubuntu 22.04 - Firefox,11:00-20:00,Hardware Token,"Database,Confluence,GitLab,Jira"
aa6b6391-e4ff-4855-adcc-5bcbf460a2f1,User,Finance,Romania,Evansbury,189.91.70.137,Windows 11 - Safari,07:00-16:00,MFA,"HRIS,Database,GitLab"
f17a5129-98b2-4c60-9380-abc0edf34775,User,Sales,United States of America,Deborahbury,24.153.30.134,Windows 10 - Firefox,11:00-20:00,Biometric,"GitLab,Jira,VPN,CRM"
3205942a-b184-4432-be6e-48a1e8419436,User,IT,Lesotho,Mcdowellchester,192.148.40.36,macOS 13 - Safari,07:00-16:00,MFA,Database
96173461-d23f-4f5d-b421-8049252eef48,User,IT,Yemen,Lake Melissa,91.69.113.85,Ubuntu 22.04 - Safari,06:00-15:00,MFA,"CRM,VPN,AWS Console"
710708be-709d-4ce2-8f92-246a6ca0b3a2,User,Engineering,Kenya,New Jennifershire,183.230.196.244,Windows 10 - Edge,07:00-17:00,Password,"Intranet,HRIS,Database,Email"
1d0d391c-2554-496f-aaaa-5efe6141077b,Device,IT,Equatorial Guinea,Maldonadoberg,11.55.154.221,Network Router,06:00-15:00,MFA,"VPN,Intranet,CRM,AWS Console"
4568ce34-4cce-4c57-8ec4-59361bdef218,Device,IT,Saint Vincent and the Grenadines,Mirandabury,216.43.236.176,Network Router,09:00-19:00,Biometric,"VPN,GitLab"
97848b10-aa46-4044-9d42-759539095152,User,IT,Angola,Smithville,91.115.45.6,Ubuntu 22.04 - Firefox,08:00-16:00,SSO,"AWS Console,GitLab,Email"
2e0f6300-eccb-4bd9-9ce6-e18e6cd7dc40,User,Engineering,Chad,South Amber,184.202.17.131,Windows 11 - Chrome,08:00-18:00,Biometric,HRIS
d3da58d9-21cf-47f6-8abc-700b7fa60a79,User,Marketing,Italy,North Leslie,87.150.204.235,macOS 13 - Edge,11:00-20:00,Password,"Database,CRM,AWS Console,Confluence"
2259f4ed-612c-4029-8811-190eb1cb7b0d,User,Finance,Hong Kong,Colemanville,10.70.82.46,macOS 13 - Edge,10:00-19:00,SSO,"Confluence,Database"
343eb363-b940-4cd7-a1c3-c100409a36c3,User,HR,Fiji,Davenportchester,55.237.118.63,Windows 11 - Safari,07:00-17:00,Password,Database
d1663856-0187-46c6-aa42-6946f461947e,User,Engineering,Saint Barthelemy,Warnerburgh,29.204.158.162,Windows 10 - Safari,08:00-17:00,MFA,"Confluence,HRIS,AWS Console"
f510166f-691d-4680-99bd-60bb8e26fef6,Device,IT,Swaziland,Kelleyhaven,137.6.95.172,IoT Sensor,06:00-15:00,MFA,"CRM,Intranet"
143cea95-2444-4f83-bdb0-c17e4ce16e9e,User,Operations,Lithuania,East Daniel,165.115.228.158,Ubuntu 22.04 - Firefox,09:00-17:00,Password,"Jira,Database,GitLab"
7184f3c2-a4cb-46fe-b14f-373bad5f8f35,Device,IT,Uganda,Hollandshire,204.129.156.96,IoT Sensor,08:00-18:00,SSO,"GitLab,VPN"
b13223f2-ccd9-4e4e-853f-1989d4929746,User,Sales,Korea,Port Randall,147.12.104.137,Windows 10 - Safari,10:00-18:00,Biometric,CRM
6c803e10-131c-4d74-903b-0933cd9a4d63,User,Executive,Saint Helena,East Caroline,30.229.73.184,Windows 11 - Chrome,09:00-17:00,Password,"Database,Intranet,Email"
4b242eee-dffb-4a1b-96be-60cf27d0c4c1,Device,IT,Tokelau,Lake Marystad,32.116.108.32,App Server,09:00-19:00,MFA,"Email,Jira,CRM"
22da3aa3-9ae3-45dd-abdb-dbff7ff3ab0f,User,Finance,Georgia,East Christopher,81.235.177.23,Windows 10 - Firefox,10:00-18:00,SSO,"CRM,Database,Email,Jira"
60d3f2fb-3e99-4132-8125-7a3754631737,User,Engineering,Singapore,East Emilyton,190.39.175.176,macOS 13 - Firefox,11:00-20:00,Password,"Email,CRM,VPN,AWS Console"
267c82a9-0eb0-45ab-a3b7-f0090a974590,User,Marketing,Jersey,New Kellybury,59.39.168.206,macOS 13 - Firefox,07:00-16:00,Hardware Token,"Database,Email,HRIS,Intranet"
01d4a15f-ff8d-415d-863b-e251d13493b7,User,IT,Djibouti,North Kimberlyfort,45.69.165.176,Ubuntu 22.04 - Chrome,09:00-18:00,MFA,"Database,Jira"
1230d26a-378c-42c5-802c-c58e74797ecf,Device,IT,Armenia,Pollardshire,103.174.145.36,Database Server,07:00-15:00,Hardware Token,"VPN,Intranet,Email"
210455e3-1c47-4bff-b319-429f535e5841,Device,IT,Congo,Maryland,215.6.69.98,Database Server,11:00-21:00,SSO,"Confluence,Jira"
ebd78040-c4ca-4c44-897f-7431850907ff,User,Sales,Taiwan,North Dawn,102.206.188.109,Windows 11 - Chrome,09:00-18:00,SSO,"HRIS,GitLab"
036bf190-5972-46f1-b14c-b75c31b0f060,User,Marketing,Nigeria,South Williamport,134.134.221.238,Windows 10 - Edge,10:00-18:00,SSO,"AWS Console,VPN,Jira"
80e7558a-119b-44ba-9b72-ff5cdc73cc74,User,Operations,Bouvet Island (Bouvetoya),Ryanshire,148.33.101.66,macOS 13 - Firefox,11:00-21:00,Biometric,"AWS Console,Intranet"
b001a1f8-e6e3-46d9-879c-197e64370ef1,User,Engineering,Kuwait,Courtneytown,70.248.147.58,macOS 13 - Chrome,11:00-19:00,Password,"Jira,VPN,HRIS,Database"
fd900275-02df-44dd-9a20-8a460add1ccc,User,Engineering,Brunei Darussalam,Freyview,35.166.169.10,Windows 10 - Firefox,08:00-17:00,Biometric,"GitLab,Jira,AWS Console"
b59d02c8-d25f-4791-bd6e-2de6dd7f3ce4,User,Sales,Wallis and Futuna,Spearsland,129.177.205.51,Windows 10 - Firefox,09:00-17:00,Biometric,"Intranet,AWS Console,Database"
b07f86ed-330c-44f7-8514-bd0a5f950cd1,Device,IT,Malta,West Gina,181.74.142.88,App Server,09:00-18:00,MFA,"HRIS,Intranet,GitLab,Jira"
8778a9fe-ae2c-41bd-87cc-af19b59d7d0f,User,Executive,Korea,Gutierrezville,203.100.192.92,Windows 10 - Chrome,06:00-16:00,Password,"VPN,Confluence,Jira,Intranet"
b3fc29f7-c007-4a8a-a7ef-84b882af9144,Device,IT,Guyana,Lake Franciscostad,45.181.34.23,Network Router,08:00-17:00,Biometric,"Intranet,AWS Console,CRM"
6509789b-b34e-4666-8607-a3987c7243e4,User,Marketing,Switzerland,North Jessica,2.225.52.61,Ubuntu 22.04 - Chrome,11:00-21:00,SSO,"VPN,Confluence,Jira"
e2fadd5e-d040-4a75-b303-b385aac924f6,User,Executive,Vietnam,South Walterburgh,1.112.19.41,Windows 10 - Firefox,07:00-15:00,Biometric,"Jira,CRM"
d3f70e2f-b63a-4375-9887-0e28675564c5,User,IT,Iraq,Brownchester,114.59.221.229,Ubuntu 22.04 - Firefox,11:00-21:00,Biometric,"Intranet,CRM"
71d392d9-47bc-412f-9eec-b43e0961017f,User,Finance,Albania,Port Christophershire,54.60.135.93,Windows 11 - Chrome,06:00-15:00,Biometric,"HRIS,Database,Confluence,AWS Console"
7b974bb8-ce9d-437b-a6c6-c383588e4d09,User,Engineering,Cook Islands,East Veronicabury,139.148.74.132,Ubuntu 22.04 - Chrome,06:00-16:00,Hardware Token,"GitLab,Email,Jira"
acad0d75-37e2-44e5-bacd-5e3f9a836a4f,User,HR,Montenegro,Petersonberg,120.16.213.241,Windows 10 - Edge,07:00-16:00,SSO,"GitLab,Email,CRM,HRIS"
0c8caca4-7dbe-4e84-acb7-1378643f85fc,Device,IT,Anguilla,Pamborough,30.62.96.27,Network Router,11:00-20:00,Biometric,"Database,Email,Intranet"
04f7a6a1-44c5-454f-b80d-80e0df8ac5e6,User,Executive,Niue,Crystaltown,124.187.112.61,macOS 13 - Chrome,07:00-15:00,Hardware Token,Email
8065a5bd-8ac4-40e5-b757-f21835d21ef3,User,HR,Pitcairn Islands,South Ashley,197.35.111.60,Ubuntu 22.04 - Safari,11:00-19:00,MFA,"Email,GitLab,VPN"
12e634f3-1b2f-4f97-920b-fdca678fa309,User,Marketing,India,South Michael,170.206.26.26,Windows 11 - Firefox,07:00-17:00,Hardware Token,"Database,HRIS"
3ae20310-89f6-451a-ad22-7149aaa9b4a2,User,Sales,Benin,Port Kara,179.192.152.171,Windows 11 - Chrome,06:00-14:00,SSO,Database
021ba139-3b83-4923-8d69-f23a8241057f,Device,IT,Gibraltar,East Renee,52.234.47.245,IoT Sensor,09:00-18:00,SSO,"GitLab,Confluence"
73174577-8d8f-4077-8f89-aa896da57c42,User,Engineering,Venezuela,Port Sarahstad,6.60.232.120,Windows 11 - Edge,10:00-18:00,Password,"Email,Confluence,HRIS,Database"
f3b7e8d9-cc92-4165-86d1-b116e3417ccb,User,Engineering,Jordan,West Cynthia,121.104.129.16,Windows 10 - Safari,07:00-16:00,Biometric,"Database,Intranet"
c448aec1-5de5-45a1-baad-7dbe91947486,User,Executive,Equatorial Guinea,Michelleton,23.233.30.158,Ubuntu 22.04 - Chrome,09:00-18:00,SSO,"Intranet,VPN"
52e613d5-d5a4-44ad-89d4-200ae3fd16d5,User,Marketing,Kenya,South Adamberg,109.203.191.41,Ubuntu 22.04 - Chrome,08:00-16:00,Password,"Jira,Intranet,GitLab,CRM"
fe938424-7d21-414c-bb23-a3d88b85a140,User,HR,Holy See (Vatican City State),Jocelynside,181.92.1.109,macOS 13 - Chrome,07:00-17:00,Password,Jira
cc392f8b-d82a-4bd2-ae49-c9cd8cbed4da,User,Sales,Mozambique,New Kellyville,87.184.38.168,Ubuntu 22.04 - Chrome,09:00-19:00,MFA,"CRM,GitLab,Intranet"
8c67acb3-66ea-47f8-b12a-6a0663bbac9e,User,Finance,Malaysia,Frenchland,189.72.80.190,Windows 11 - Firefox,11:00-21:00,SSO,"Confluence,GitLab"
549f39c1-a30d-4edf-88cf-4e73c9c3202b,User,IT,Guatemala,Patriciatown,62.217.229.67,Windows 11 - Safari,06:00-14:00,SSO,HRIS
8d4f9829-a6f4-4b5c-9543-ccb75c88a1f5,Device,IT,Thailand,Charlesport,39.209.174.120,IoT Sensor,07:00-15:00,Biometric,"Intranet,Email"
0dd85502-ce84-47d6-9153-5320275b8af9,User,Engineering,Peru,Port Anna,220.69.158.204,Ubuntu 22.04 - Safari,10:00-19:00,Hardware Token,"Jira,AWS Console,VPN"
5501f90c-241d-4642-bacc-17c6cbb19744,User,Engineering,Faroe Islands,West Amanda,123.65.129.118,Ubuntu 22.04 - Safari,09:00-18:00,Password,GitLab
9159f183-60d0-442f-b1e9-fb6f4786d41a,User,Operations,Netherlands Antilles,Tonytown,100.202.91.245,Windows 11 - Safari,11:00-21:00,SSO,"CRM,Jira,HRIS,VPN"
d1f19f6d-2530-4440-ab37-fc6aeda1ac94,User,Executive,Israel,Lake Summer,61.220.211.99,Ubuntu 22.04 - Firefox,10:00-20:00,SSO,"Confluence,Email"
dd22d1da-ea77-4a18-8c6b-da3143393fec,User,Executive,Sri Lanka,Carmenton,107.131.4.111,macOS 13 - Edge,07:00-16:00,Hardware Token,"Email,HRIS"
9a55ca80-0293-4b62-b7fc-30842c79d3be,User,IT,Tokelau,Codychester,22.109.79.27,Windows 11 - Chrome,06:00-16:00,Password,"Confluence,Intranet,Jira,AWS Console"
c38e76c5-9a0a-43dd-9dc3-b113ac5115ae,User,Operations,Austria,Lake Craig,201.48.177.106,Windows 11 - Safari,10:00-20:00,MFA,Confluence
d32e8385-e840-4bb0-a6f5-85c520e76bd4,User,Operations,Somalia,Port Dustin,83.103.148.59,Windows 10 - Firefox,06:00-15:00,Hardware Token,"Email,GitLab,VPN,Database"
767af18d-9291-4d91-aa89-5f0f98ac8b5e,User,Executive,Israel,New Lauren,19.36.115.0,Windows 10 - Chrome,07:00-17:00,Password,"Confluence,VPN"
c7ade454-1661-403b-aab4-b5ef90e851e6,User,IT,Micronesia,Vanessatown,144.41.134.121,Windows 11 - Chrome,09:00-18:00,Biometric,"CRM,VPN"
4aae863c-4fd4-494a-9973-006288e69966,User,HR,Switzerland,South Maxwell,141.48.39.131,Windows 10 - Safari,06:00-15:00,Hardware Token,"Intranet,VPN"
d3e93830-bc91-4f46-9181-47329ab827cd,Device,IT,Dominica,West Sylvia,42.104.83.161,IoT Sensor,09:00-18:00,MFA,"Database,CRM"
b963a092-3b8e-48cc-8c7c-20394a94dcc0,User,Executive,Honduras,East Willie,151.147.184.145,Windows 11 - Chrome,10:00-20:00,Password,"CRM,AWS Console"
a442ae1f-1464-4671-99d2-043d73ff4bf5,Device,IT,Equatorial Guinea,Lake Kyle,208.25.36.251,App Server,08:00-17:00,Hardware Token,"Database,Jira,Email"
83ce722b-85b7-4d18-8eeb-62d3043f8d79,User,Sales,Georgia,Vincentborough,119.207.229.23,Windows 10 - Edge,10:00-18:00,Biometric,GitLab
4e358329-fbbe-4e14-b9f2-b085eec4fd1c,User,Sales,South Africa,South Charlesberg,57.169.78.232,macOS 13 - Firefox,09:00-17:00,MFA,"AWS Console,GitLab,Confluence"
3d54968d-7518-4f4a-96a2-c515283f1f3b,User,HR,Lesotho,South Heathermouth,104.48.181.188,macOS 13 - Edge,09:00-17:00,SSO,"Intranet,GitLab"
3240687a-7b6c-4607-bbd3-686bdd300e8b,User,Engineering,Iraq,West Margaret,92.62.79.57,Windows 10 - Safari,08:00-16:00,SSO,"HRIS,Jira,Database,Confluence"
8d86a82f-ecd9-4d01-892e-dd46cc6dde0f,User,Engineering,Georgia,Andrewchester,114.177.5.156,Windows 11 - Firefox,07:00-17:00,Biometric,"AWS Console,Jira,Email"
b9c85e74-5d22-43b8-93aa-e011c4a46c8a,User,Marketing,Croatia,Port Katie,197.155.65.58,Windows 11 - Firefox,11:00-21:00,SSO,"GitLab,CRM,AWS Console"
9c97d49d-13ed-460d-babb-01fa42628ae3,User,HR,Palau,Lake Henry,122.167.167.94,macOS 13 - Edge,06:00-15:00,MFA,AWS Console
63f41ea9-6d23-4f22-84ce-0e2b7776613e,Device,IT,United States of America,South Miashire,97.228.199.84,Network Router,06:00-16:00,Hardware Token,VPN
46778b69-bbbf-43fc-b9ad-ef7414edfe20,User,HR,Christmas Island,West Aaron,114.121.177.72,Ubuntu 22.04 - Chrome,11:00-21:00,Password,Intranet
84b508bd-dd63-48d7-b61a-d3b2251053e3,User,Finance,Brunei Darussalam,West Nathanhaven,198.206.242.211,Windows 11 - Edge,11:00-19:00,Password,"Intranet,VPN,Database"
11480124-9baa-43a9-9965-232bf082f86b,User,Engineering,San Marino,Lanetown,194.192.116.61,macOS 13 - Chrome,07:00-17:00,Biometric,"Intranet,AWS Console,Email"
f77bca66-1993-4c1f-b965-7444f44c5394,User,IT,Turks and Caicos Islands,Kendraland,209.32.149.250,macOS 13 - Chrome,11:00-20:00,Password,"GitLab,Email"
24e96bde-5bdd-4d1f-8155-fae6a93b6b4d,User,Operations,Tuvalu,West Carol,23.103.51.78,macOS 13 - Edge,06:00-15:00,Password,"GitLab,CRM,Database,AWS Console"
